transition_id,from_grade,to_grade,minutes_since_transition,machine_speed_mpm,speed_change_rate,stock_consistency_pct,consistency_setpoint,steam_pressure_bar,steam_pressure_setpoint,headbox_pressure_kpa,headbox_pressure_setpoint,slice_opening_mm,slice_opening_setpoint,stock_flow_lpm,stock_flow_setpoint,basis_weight_target_gsm,basis_weight_actual_gsm,basis_weight_deviation_gsm
154,Grade_C_Heavy,Grade_D_Specialty,36,951.58,23.59,3.897,3.861,3.936,3.915,26.69,26.44,21.04,21.11,3203.8,3181.5,90,90.55,0.549
154,Grade_C_Heavy,Grade_D_Specialty,37,953.89,23.59,3.921,3.861,3.856,3.915,26.56,26.44,21.04,21.11,3215.9,3181.5,90,90.33,0.329
154,Grade_C_Heavy,Grade_D_Specialty,38,958.89,23.59,3.998,3.861,3.953,3.915,27.27,26.44,21.14,21.11,3227.8,3181.5,90,90.79,0.79
154,Grade_C_Heavy,Grade_D_Specialty,39,961.75,23.59,4.029,3.861,3.843,3.915,27.72,26.44,21.08,21.11,3209.8,3181.5,90,91.25,1.246
154,Grade_C_Heavy,Grade_D_Specialty,40,965.63,23.59,3.987,3.861,3.794,3.915,26.99,26.44,20.91,21.11,3243.6,3181.5,90,90.66,0.656
154,Grade_C_Heavy,Grade_D_Specialty,41,968.1,23.59,4.01,3.861,3.757,3.915,26.63,26.44,21.03,21.11,3255.9,3181.5,90,90.85,0.851
154,Grade_C_Heavy,Grade_D_Specialty,42,970.97,23.59,4.004,3.861,3.804,3.915,26.71,26.44,21.14,21.11,3223.4,3181.5,90,90.67,0.674
154,Grade_C_Heavy,Grade_D_Specialty,43,975.18,23.59,3.958,3.861,3.87,3.915,27.22,26.44,21.14,21.11,3228.8,3181.5,90,90.61,0.611
154,Grade_C_Heavy,Grade_D_Specialty,44,978.37,23.59,4.01,3.861,3.824,3.915,27.48,26.44,21.1,21.11,3202.9,3181.5,90,91.14,1.136
154,Grade_C_Heavy,Grade_D_Specialty,45,982.74,23.59,3.96,3.861,3.821,3.915,27.32,26.44,21.12,21.11,3188.6,3181.5,90,91.11,1.114
154,Grade_C_Heavy,Grade_D_Specialty,46,984.95,23.59,3.872,3.861,3.821,3.915,26.44,26.44,21.05,21.11,3172.0,3181.5,90,90.04,0.036
154,Grade_C_Heavy,Grade_D_Specialty,47,988.25,23.59,3.883,3.861,3.782,3.915,26.29,26.44,21.11,21.11,3116.2,3181.5,90,90.03,0.031
154,Grade_C_Heavy,Grade_D_Specialty,48,989.21,23.59,3.881,3.861,3.824,3.915,26.42,26.44,21.06,21.11,3129.2,3181.5,90,89.63,-0.368
154,Grade_C_Heavy,Grade_D_Specialty,49,994.41,23.59,3.92,3.861,3.774,3.915,26.98,26.44,21.08,21.11,3106.2,3181.5,90,90.43,0.431
154,Grade_C_Heavy,Grade_D_Specialty,50,999.92,23.59,3.9,3.861,3.807,3.915,26.92,26.44,21.13,21.11,3133.6,3181.5,90,90.39,0.386
154,Grade_C_Heavy,Grade_D_Specialty,51,1001.24,23.59,3.869,3.861,3.874,3.915,26.59,26.44,21.15,21.11,3115.4,3181.5,90,90.19,0.192
154,Grade_C_Heavy,Grade_D_Specialty,52,1004.83,23.59,3.898,3.861,3.901,3.915,26.01,26.44,21.32,21.11,3089.3,3181.5,90,90.93,0.929
154,Grade_C_Heavy,Grade_D_Specialty,53,1005.77,23.59,3.897,3.861,3.817,3.915,26.7,26.44,21.22,21.11,3071.2,3181.5,90,89.9,-0.098
154,Grade_C_Heavy,Grade_D_Specialty,54,1011.03,23.59,3.955,3.861,3.812,3.915,26.55,26.44,21.25,21.11,3080.8,3181.5,90,90.18,0.18
154,Grade_C_Heavy,Grade_D_Specialty,55,1014.4,23.59,3.974,3.861,3.847,3.915,27.14,26.44,21.18,21.11,3074.7,3181.5,90,90.26,0.259
154,Grade_C_Heavy,Grade_D_Specialty,56,1017.69,23.59,4.003,3.861,3.789,3.915,27.58,26.44,21.15,21.11,3114.9,3181.5,90,91.31,1.314
154,Grade_C_Heavy,Grade_D_Specialty,57,1022.46,23.59,4.018,3.861,3.866,3.915,27.35,26.44,21.17,21.11,3104.7,3181.5,90,90.37,0.368
154,Grade_C_Heavy,Grade_D_Specialty,58,1026.37,23.59,4.004,3.861,3.896,3.915,27.31,26.44,21.14,21.11,3135.5,3181.5,90,90.41,0.408
154,Grade_C_Heavy,Grade_D_Specialty,59,1030.21,23.59,4.044,3.861,3.94,3.915,27.21,26.44,21.0,21.11,3131.6,3181.5,90,91.59,1.59
155,Grade_B_Medium,Grade_D_Specialty,0,751.44,14.22,3.95,4.071,4.187,4.431,20.7,20.51,13.58,13.6,4557.9,4528.5,90,90.78,0.779
155,Grade_B_Medium,Grade_D_Specialty,1,755.14,14.22,3.958,4.071,4.171,4.431,20.33,20.51,13.63,13.6,4552.5,4528.5,90,90.01,0.011
155,Grade_B_Medium,Grade_D_Specialty,2,758.35,14.22,4.017,4.071,4.135,4.431,20.5,20.51,13.68,13.6,4592.6,4528.5,90,90.45,0.454
155,Grade_B_Medium,Grade_D_Specialty,3,760.48,14.22,4.057,4.071,4.234,4.431,20.66,20.51,13.69,13.6,4572.2,4528.5,90,90.64,0.639
155,Grade_B_Medium,Grade_D_Specialty,4,762.44,14.22,4.094,4.071,4.277,4.431,20.37,20.51,13.75,13.6,4563.6,4528.5,90,90.85,0.853
155,Grade_B_Medium,Grade_D_Specialty,5,765.49,14.22,4.136,4.071,4.31,4.431,21.13,20.51,13.58,13.6,4584.2,4528.5,90,90.8,0.804
155,Grade_B_Medium,Grade_D_Specialty,6,767.6,14.22,4.129,4.071,4.317,4.431,20.71,20.51,13.48,13.6,4530.8,4528.5,90,90.87,0.874
155,Grade_B_Medium,Grade_D_Specialty,7,769.91,14.22,4.152,4.071,4.396,4.431,21.03,20.51,13.57,13.6,4505.8,4528.5,90,91.48,1.483
155,Grade_B_Medium,Grade_D_Specialty,8,772.5,14.22,4.078,4.071,4.464,4.431,20.62,20.51,13.49,13.6,4546.8,4528.5,90,90.98,0.979
155,Grade_B_Medium,Grade_D_Specialty,9,773.39,14.22,4.051,4.071,4.525,4.431,20.14,20.51,13.49,13.6,4541.6,4528.5,90,91.75,1.753
155,Grade_B_Medium,Grade_D_Specialty,10,773.79,14.22,3.983,4.071,4.484,4.431,19.92,20.51,13.51,13.6,4528.7,4528.5,90,90.65,0.651
155,Grade_B_Medium,Grade_D_Specialty,11,776.04,14.22,3.945,4.071,4.466,4.431,19.87,20.51,13.61,13.6,4550.6,4528.5,90,90.43,0.426
155,Grade_B_Medium,Grade_D_Specialty,12,777.31,14.22,3.977,4.071,4.395,4.431,20.2,20.51,13.7,13.6,4496.4,4528.5,90,90.04,0.039
155,Grade_B_Medium,Grade_D_Specialty,13,779.35,14.22,4.034,4.071,4.363,4.431,20.0,20.51,13.71,13.6,4515.3,4528.5,90,90.35,0.353
155,Grade_B_Medium,Grade_D_Specialty,14,782.57,14.22,4.074,4.071,4.339,4.431,20.07,20.51,13.74,13.6,4497.3,4528.5,90,90.12,0.119
155,Grade_B_Medium,Grade_D_Specialty,15,782.98,14.22,4.134,4.071,4.478,4.431,19.85,20.51,13.78,13.6,4532.3,4528.5,90,90.48,0.482
155,Grade_B_Medium,Grade_D_Specialty,16,785.56,14.22,4.194,4.071,4.46,4.431,19.89,20.51,13.87,13.6,4522.1,4528.5,90,90.89,0.894
155,Grade_B_Medium,Grade_D_Specialty,17,787.51,14.22,4.272,4.071,4.508,4.431,20.19,20.51,13.89,13.6,4495.9,4528.5,90,91.65,1.651
155,Grade_B_Medium,Grade_D_Specialty,18,789.19,14.22,4.241,4.071,4.49,4.431,20.62,20.51,14.01,13.6,4477.9,4528.5,90,91.63,1.63
155,Grade_B_Medium,Grade_D_Specialty,19,791.23,14.22,4.264,4.071,4.51,4.431,20.4,20.51,13.93,13.6,4480.3,4528.5,90,91.5,1.495
155,Grade_B_Medium,Grade_D_Specialty,20,794.09,14.22,4.395,4.071,4.543,4.431,19.94,20.51,14.01,13.6,4502.9,4528.5,90,91.97,1.975
155,Grade_B_Medium,Grade_D_Specialty,21,795.03,14.22,4.348,4.071,4.611,4.431,20.24,20.51,14.08,13.6,4540.9,4528.5,90,92.08,2.082
155,Grade_B_Medium,Grade_D_Specialty,22,793.52,14.22,4.275,4.071,4.511,4.431,20.88,20.51,14.09,13.6,4537.2,4528.5,90,91.34,1.335
155,Grade_B_Medium,Grade_D_Specialty,23,797.1,14.22,4.211,4.071,4.434,4.431,20.34,20.51,14.06,13.6,4518.7,4528.5,90,91.37,1.374
155,Grade_B_Medium,Grade_D_Specialty,24,799.34,14.22,4.13,4.071,4.425,4.431,20.0,20.51,14.01,13.6,4549.0,4528.5,90,90.61,0.609
155,Grade_B_Medium,Grade_D_Specialty,25,800.76,14.22,4.149,4.071,4.404,4.431,20.29,20.51,14.0,13.6,4522.3,4528.5,90,90.18,0.184
155,Grade_B_Medium,Grade_D_Specialty,26,802.53,14.22,4.163,4.071,4.514,4.431,19.89,20.51,13.88,13.6,4548.7,4528.5,90,90.96,0.964
155,Grade_B_Medium,Grade_D_Specialty,27,804.51,14.22,4.188,4.071,4.585,4.431,20.38,20.51,13.8,13.6,4558.8,4528.5,90,91.53,1.532
155,Grade_B_Medium,Grade_D_Specialty,28,806.35,14.22,4.195,4.071,4.54,4.431,20.03,20.51,13.82,13.6,4580.0,4528.5,90,91.39,1.386
155,Grade_B_Medium,Grade_D_Specialty,29,806.94,14.22,4.248,4.071,4.569,4.431,20.55,20.51,13.73,13.6,4597.3,4528.5,90,91.67,1.668
155,Grade_B_Medium,Grade_D_Specialty,30,807.62,14.22,4.252,4.071,4.5,4.431,20.58,20.51,13.91,13.6,4599.3,4528.5,90,91.32,1.321
155,Grade_B_Medium,Grade_D_Specialty,31,808.05,14.22,4.248,4.071,4.489,4.431,19.79,20.51,13.79,13.6,4616.1,4528.5,90,91.77,1.766
155,Grade_B_Medium,Grade_D_Specialty,32,810.36,14.22,4.281,4.071,4.491,4.431,19.59,20.51,13.96,13.6,4573.7,4528.5,90,91.51,1.514
155,Grade_B_Medium,Grade_D_Specialty,33,811.79,14.22,4.249,4.071,4.585,4.431,19.73,20.51,13.9,13.6,4557.3,4528.5,90,91.52,1.522
155,Grade_B_Medium,Grade_D_Specialty,34,812.87,14.22,4.235,4.071,4.569,4.431,19.52,20.51,13.76,13.6,4556.9,4528.5,90,91.08,1.078
155,Grade_B_Medium,Grade_D_Specialty,35,815.35,14.22,4.111,4.071,4.535,4.431,19.99,20.51,13.62,13.6,4602.6,4528.5,90,90.81,0.813
155,Grade_B_Medium,Grade_D_Specialty,36,817.39,14.22,4.115,4.071,4.479,4.431,20.63,20.51,13.64,13.6,4598.5,4528.5,90,90.97,0.971
155,Grade_B_Medium,Grade_D_Specialty,37,820.07,14.22,4.079,4.071,4.477,4.431,20.87,20.51,13.64,13.6,4559.4,4528.5,90,90.86,0.859
155,Grade_B_Medium,Grade_D_Specialty,38,822.47,14.22,4.061,4.071,4.516,4.431,20.66,20.51,13.52,13.6,4557.8,4528.5,90,90.56,0.556
155,Grade_B_Medium,Grade_D_Specialty,39,824.36,14.22,4.054,4.071,4.502,4.431,20.63,20.51,13.55,13.6,4576.3,4528.5,90,90.56,0.557
155,Grade_B_Medium,Grade_D_Specialty,40,829.0,14.22,4.146,4.071,4.448,4.431,20.55,20.51,13.61,13.6,4528.2,4528.5,90,90.63,0.627
155,Grade_B_Medium,Grade_D_Specialty,41,830.17,14.22,4.137,4.071,4.451,4.431,19.86,20.51,13.81,13.6,4516.1,4528.5,90,90.95,0.945
155,Grade_B_Medium,Grade_D_Specialty,42,830.41,14.22,4.099,4.071,4.5,4.431,19.84,20.51,13.86,13.6,4534.2,4528.5,90,90.09,0.089
155,Grade_B_Medium,Grade_D_Specialty,43,834.06,14.22,4.127,4.071,4.41,4.431,19.97,20.51,13.89,13.6,4532.0,4528.5,90,90.37,0.369
155,Grade_B_Medium,Grade_D_Specialty,44,836.82,14.22,4.04,4.071,4.401,4.431,19.88,20.51,13.92,13.6,4518.4,4528.5,90,90.59,0.594
155,Grade_B_Medium,Grade_D_Specialty,45,838.29,14.22,3.989,4.071,4.479,4.431,20.2,20.51,13.92,13.6,4513.9,4528.5,90,89.68,-0.323
155,Grade_B_Medium,Grade_D_Specialty,46,841.0,14.22,3.972,4.071,4.584,4.431,20.33,20.51,13.87,13.6,4505.6,4528.5,90,89.44,-0.561
155,Grade_B_Medium,Grade_D_Specialty,47,844.01,14.22,3.945,4.071,4.564,4.431,21.37,20.51,13.7,13.6,4505.4,4528.5,90,89.24,-0.757
155,Grade_B_Medium,Grade_D_Specialty,48,845.5,14.22,3.953,4.071,4.475,4.431,21.45,20.51,13.81,13.6,4516.1,4528.5,90,89.94,-0.059
155,Grade_B_Medium,Grade_D_Specialty,49,849.58,14.22,3.998,4.071,4.33,4.431,21.42,20.51,13.59,13.6,4499.2,4528.5,90,89.03,-0.972
155,Grade_B_Medium,Grade_D_Specialty,50,852.04,14.22,3.962,4.071,4.356,4.431,21.64,20.51,13.51,13.6,4508.4,4528.5,90,88.53,-1.467
155,Grade_B_Medium,Grade_D_Specialty,51,852.38,14.22,4.038,4.071,4.309,4.431,21.32,20.51,13.45,13.6,4467.1,4528.5,90,89.25,-0.754
155,Grade_B_Medium,Grade_D_Specialty,52,854.51,14.22,4.023,4.071,4.383,4.431,20.99,20.51,13.47,13.6,4459.7,4528.5,90,89.95,-0.046
155,Grade_B_Medium,Grade_D_Specialty,53,854.92,14.22,4.053,4.071,4.412,4.431,20.62,20.51,13.47,13.6,4476.2,4528.5,90,89.58,-0.417
155,Grade_B_Medium,Grade_D_Specialty,54,856.2,14.22,3.993,4.071,4.534,4.431,20.42,20.51,13.39,13.6,4437.2,4528.5,90,89.37,-0.629
155,Grade_B_Medium,Grade_D_Specialty,55,858.66,14.22,3.99,4.071,4.547,4.431,20.71,20.51,13.4,13.6,4443.2,4528.5,90,90.23,0.226
155,Grade_B_Medium,Grade_D_Specialty,56,861.67,14.22,4.019,4.071,4.517,4.431,20.96,20.51,13.45,13.6,4459.6,4528.5,90,90.06,0.058
155,Grade_B_Medium,Grade_D_Specialty,57,864.2,14.22,3.949,4.071,4.514,4.431,20.47,20.51,13.51,13.6,4427.3,4528.5,90,89.39,-0.609
155,Grade_B_Medium,Grade_D_Specialty,58,866.4,14.22,3.907,4.071,4.502,4.431,20.78,20.51,13.48,13.6,4444.6,4528.5,90,89.41,-0.588
155,Grade_B_Medium,Grade_D_Specialty,59,867.25,14.22,3.928,4.071,4.484,4.431,20.75,20.51,13.36,13.6,4417.8,4528.5,90,89.66,-0.343
156,Grade_C_Heavy,Grade_A_Light,0,690.58,6.07,4.295,4.137,2.125,2.317,16.54,15.57,8.53,8.35,4589.9,4453.0,45,46.62,1.616
156,Grade_C_Heavy,Grade_A_Light,1,690.73,6.07,4.25,4.137,2.016,2.317,16.12,15.57,8.41,8.35,4590.9,4453.0,45,46.18,1.183
156,Grade_C_Heavy,Grade_A_Light,2,694.35,6.07,4.391,4.137,2.055,2.317,15.83,15.57,8.38,8.35,4559.8,4453.0,45,47.26,2.255
156,Grade_C_Heavy,Grade_A_Light,3,691.93,6.07,4.442,4.137,2.02,2.317,15.65,15.57,8.17,8.35,4575.5,4453.0,45,46.87,1.868
156,Grade_C_Heavy,Grade_A_Light,4,691.53,6.07,4.46,4.137,2.099,2.317,15.43,15.57,8.02,8.35,4557.8,4453.0,45,47.08,2.082
156,Grade_C_Heavy,Grade_A_Light,5,691.34,6.07,4.476,4.137,2.064,2.317,15.41,15.57,7.99,8.35,4551.2,4453.0,45,46.98,1.978
156,Grade_C_Heavy,Grade_A_Light,6,694.21,6.07,4.445,4.137,1.991,2.317,15.68,15.57,8.0,8.35,4533.4,4453.0,45,46.42,1.425
156,Grade_C_Heavy,Grade_A_Light,7,695.79,6.07,4.388,4.137,2.052,2.317,15.83,15.57,8.09,8.35,4547.4,4453.0,45,45.48,0.476
156,Grade_C_Heavy,Grade_A_Light,8,696.23,6.07,4.35,4.137,2.058,2.317,15.46,15.57,8.06,8.35,4551.0,4453.0,45,46.22,1.224
156,Grade_C_Heavy,Grade_A_Light,9,697.18,6.07,4.274,4.137,2.131,2.317,15.78,15.57,8.18,8.35,4521.6,4453.0,45,47.05,2.046
156,Grade_C_Heavy,Grade_A_Light,10,698.35,6.07,4.22,4.137,2.288,2.317,16.06,15.57,8.21,8.35,4522.8,4453.0,45,46.23,1.231
156,Grade_C_Heavy,Grade_A_Light,11,699.57,6.07,4.123,4.137,2.289,2.317,16.37,15.57,8.22,8.35,4491.2,4453.0,45,45.26,0.265
156,Grade_C_Heavy,Grade_A_Light,12,701.52,6.07,4.189,4.137,2.225,2.317,15.82,15.57,8.23,8.35,4470.1,4453.0,45,45.19,0.186
156,Grade_C_Heavy,Grade_A_Light,13,702.1,6.07,4.221,4.137,2.182,2.317,15.33,15.57,8.18,8.35,4430.6,4453.0,45,45.36,0.359
156,Grade_C_Heavy,Grade_A_Light,14,703.14,6.07,4.261,4.137,2.129,2.317,15.4,15.57,8.22,8.35,4394.1,4453.0,45,45.43,0.428
156,Grade_C_Heavy,Grade_A_Light,15,704.36,6.07,4.24,4.137,2.067,2.317,15.39,15.57,8.08,8.35,4408.1,4453.0,45,45.42,0.42
156,Grade_C_Heavy,Grade_A_Light,16,705.01,6.07,4.291,4.137,2.045,2.317,15.12,15.57,8.08,8.35,4469.2,4453.0,45,45.37,0.371
156,Grade_C_Heavy,Grade_A_Light,17,708.49,6.07,4.271,4.137,2.019,2.317,15.94,15.57,8.12,8.35,4460.2,4453.0,45,45.64,0.638
156,Grade_C_Heavy,Grade_A_Light,18,710.9,6.07,4.226,4.137,2.097,2.317,15.82,15.57,8.07,8.35,4441.8,4453.0,45,44.79,-0.213
156,Grade_C_Heavy,Grade_A_Light,19,711.91,6.07,4.22,4.137,2.183,2.317,16.14,15.57,8.06,8.35,4438.1,4453.0,45,45.07,0.073
156,Grade_C_Heavy,Grade_A_Light,20,712.96,6.07,4.199,4.137,2.197,2.317,16.67,15.57,8.21,8.35,4424.0,4453.0,45,45.49,0.491
156,Grade_C_Heavy,Grade_A_Light,21,714.65,6.07,4.164,4.137,2.291,2.317,15.97,15.57,8.31,8.35,4424.0,4453.0,45,44.81,-0.187
156,Grade_C_Heavy,Grade_A_Light,22,715.34,6.07,4.254,4.137,2.444,2.317,15.62,15.57,8.31,8.35,4422.2,4453.0,45,45.81,0.809
156,Grade_C_Heavy,Grade_A_Light,23,718.2,6.07,4.221,4.137,2.387,2.317,15.43,15.57,8.3,8.35,4444.6,4453.0,45,45.65,0.65
156,Grade_C_Heavy,Grade_A_Light,24,719.91,6.07,4.263,4.137,2.364,2.317,15.42,15.57,8.34,8.35,4430.0,4453.0,45,45.74,0.742
156,Grade_C_Heavy,Grade_A_Light,25,722.09,6.07,4.254,4.137,2.437,2.317,15.07,15.57,8.37,8.35,4446.8,4453.0,45,45.93,0.932
156,Grade_C_Heavy,Grade_A_Light,26,722.65,6.07,4.167,4.137,2.494,2.317,14.56,15.57,8.26,8.35,4461.9,4453.0,45,45.39,0.391
156,Grade_C_Heavy,Grade_A_Light,27,723.74,6.07,4.099,4.137,2.498,2.317,14.99,15.57,8.15,8.35,4467.3,4453.0,45,45.55,0.546
156,Grade_C_Heavy,Grade_A_Light,28,723.05,6.07,4.111,4.137,2.486,2.317,15.19,15.57,8.14,8.35,4429.5,4453.0,45,45.04,0.043
156,Grade_C_Heavy,Grade_A_Light,29,723.29,6.07,4.111,4.137,2.545,2.317,14.64,15.57,8.24,8.35,4476.0,4453.0,45,45.96,0.958
156,Grade_C_Heavy,Grade_A_Light,30,726.35,6.07,4.124,4.137,2.531,2.317,14.01,15.57,8.23,8.35,4502.1,4453.0,45,44.93,-0.073
156,Grade_C_Heavy,Grade_A_Light,31,726.23,6.07,4.131,4.137,2.415,2.317,14.89,15.57,8.29,8.35,4505.7,4453.0,45,45.59,0.592
156,Grade_C_Heavy,Grade_A_Light,32,726.73,6.07,4.145,4.137,2.348,2.317,14.04,15.57,8.29,8.35,4540.0,4453.0,45,45.9,0.896
156,Grade_C_Heavy,Grade_A_Light,33,727.42,6.07,4.13,4.137,2.252,2.317,14.61,15.57,8.33,8.35,4526.6,4453.0,45,44.39,-0.612
156,Grade_C_Heavy,Grade_A_Light,34,726.16,6.07,4.138,4.137,2.165,2.317,14.93,15.57,8.38,8.35,4486.4,4453.0,45,44.91,-0.089
156,Grade_C_Heavy,Grade_A_Light,35,725.95,6.07,4.185,4.137,2.375,2.317,14.94,15.57,8.5,8.35,4508.7,4453.0,45,45.47,0.469
156,Grade_C_Heavy,Grade_A_Light,36,727.5,6.07,4.116,4.137,2.378,2.317,14.89,15.57,8.59,8.35,4487.5,4453.0,45,44.78,-0.222
156,Grade_C_Heavy,Grade_A_Light,37,727.19,6.07,4.161,4.137,2.362,2.317,14.28,15.57,8.65,8.35,4446.3,4453.0,45,45.02,0.023
156,Grade_C_Heavy,Grade_A_Light,38,727.84,6.07,4.103,4.137,2.257,2.317,14.74,15.57,8.67,8.35,4448.3,4453.0,45,44.93,-0.067
156,Grade_C_Heavy,Grade_A_Light,39,726.71,6.07,4.133,4.137,2.287,2.317,15.0,15.57,8.67,8.35,4473.6,4453.0,45,45.01,0.009
156,Grade_C_Heavy,Grade_A_Light,40,727.7,6.07,4.067,4.137,2.33,2.317,14.79,15.57,8.59,8.35,4461.3,4453.0,45,44.4,-0.599
156,Grade_C_Heavy,Grade_A_Light,41,728.48,6.07,4.116,4.137,2.262,2.317,14.86,15.57,8.62,8.35,4398.5,4453.0,45,45.4,0.404
156,Grade_C_Heavy,Grade_A_Light,42,728.84,6.07,4.072,4.137,2.272,2.317,14.66,15.57,8.59,8.35,4385.2,4453.0,45,44.92,-0.077
156,Grade_C_Heavy,Grade_A_Light,43,732.97,6.07,4.116,4.137,2.287,2.317,14.53,15.57,8.65,8.35,4372.8,4453.0,45,44.83,-0.167
156,Grade_C_Heavy,Grade_A_Light,44,733.26,6.07,4.056,4.137,2.277,2.317,14.24,15.57,8.74,8.35,4362.0,4453.0,45,44.36,-0.641
156,Grade_C_Heavy,Grade_A_Light,45,733.39,6.07,4.004,4.137,2.321,2.317,14.34,15.57,8.88,8.35,4397.3,4453.0,45,44.36,-0.642
156,Grade_C_Heavy,Grade_A_Light,46,734.74,6.07,4.015,4.137,2.259,2.317,13.89,15.57,8.75,8.35,4436.3,4453.0,45,44.43,-0.569
156,Grade_C_Heavy,Grade_A_Light,47,736.29,6.07,4.069,4.137,2.252,2.317,13.81,15.57,8.87,8.35,4451.2,4453.0,45,44.03,-0.972
156,Grade_C_Heavy,Grade_A_Light,48,735.1,6.07,4.115,4.137,2.204,2.317,13.94,15.57,8.64,8.35,4439.8,4453.0,45,45.02,0.016
156,Grade_C_Heavy,Grade_A_Light,49,735.36,6.07,4.059,4.137,2.198,2.317,14.11,15.57,8.58,8.35,4401.7,4453.0,45,44.49,-0.511
156,Grade_C_Heavy,Grade_A_Light,50,735.59,6.07,4.077,4.137,2.149,2.317,14.76,15.57,8.62,8.35,4397.8,4453.0,45,44.48,-0.524
156,Grade_C_Heavy,Grade_A_Light,51,738.46,6.07,4.143,4.137,2.253,2.317,15.08,15.57,8.55,8.35,4418.1,4453.0,45,45.47,0.475
156,Grade_C_Heavy,Grade_A_Light,52,740.1,6.07,4.101,4.137,2.262,2.317,15.44,15.57,8.54,8.35,4440.6,4453.0,45,44.55,-0.452
156,Grade_C_Heavy,Grade_A_Light,53,740.75,6.07,4.122,4.137,2.29,2.317,15.2,15.57,8.32,8.35,4369.8,4453.0,45,44.7,-0.296
156,Grade_C_Heavy,Grade_A_Light,54,741.88,6.07,4.113,4.137,2.294,2.317,15.87,15.57,8.29,8.35,4387.3,4453.0,45,45.33,0.335
156,Grade_C_Heavy,Grade_A_Light,55,741.55,6.07,4.205,4.137,2.354,2.317,15.72,15.57,8.09,8.35,4428.6,4453.0,45,45.94,0.939
156,Grade_C_Heavy,Grade_A_Light,56,741.62,6.07,4.288,4.137,2.25,2.317,15.82,15.57,8.1,8.35,4397.6,4453.0,45,45.38,0.375
156,Grade_C_Heavy,Grade_A_Light,57,742.5,6.07,4.21,4.137,2.296,2.317,15.53,15.57,8.1,8.35,4439.3,4453.0,45,45.04,0.037
156,Grade_C_Heavy,Grade_A_Light,58,740.69,6.07,4.189,4.137,2.304,2.317,15.43,15.57,8.19,8.35,4450.7,4453.0,45,45.0,0.002
156,Grade_C_Heavy,Grade_A_Light,59,742.44,6.07,4.206,4.137,2.331,2.317,15.38,15.57,8.23,8.35,4453.7,4453.0,45,45.23,0.233
157,Grade_C_Heavy,Grade_D_Specialty,0,639.77,17.17,3.846,3.625,5.133,5.478,25.42,24.37,18.13,18.28,2769.7,2727.3,90,92.5,2.495
157,Grade_C_Heavy,Grade_D_Specialty,1,642.77,17.17,3.79,3.625,5.192,5.478,25.36,24.37,18.19,18.28,2752.3,2727.3,90,91.83,1.83
157,Grade_C_Heavy,Grade_D_Specialty,2,645.18,17.17,3.745,3.625,5.293,5.478,25.06,24.37,18.14,18.28,2720.1,2727.3,90,91.52,1.524
157,Grade_C_Heavy,Grade_D_Specialty,3,647.57,17.17,3.767,3.625,5.234,5.478,24.31,24.37,18.0,18.28,2732.2,2727.3,90,91.83,1.83
157,Grade_C_Heavy,Grade_D_Specialty,4,651.29,17.17,3.725,3.625,5.261,5.478,23.42,24.37,18.16,18.28,2760.7,2727.3,90,91.62,1.617
157,Grade_C_Heavy,Grade_D_Specialty,5,652.79,17.17,3.695,3.625,5.267,5.478,24.19,24.37,18.25,18.28,2752.7,2727.3,90,91.33,1.333
157,Grade_C_Heavy,Grade_D_Specialty,6,654.27,17.17,3.617,3.625,5.28,5.478,23.76,24.37,18.12,18.28,2751.0,2727.3,90,90.62,0.617
157,Grade_C_Heavy,Grade_D_Specialty,7,655.64,17.17,3.598,3.625,5.319,5.478,23.73,24.37,18.15,18.28,2744.3,2727.3,90,91.22,1.221
157,Grade_C_Heavy,Grade_D_Specialty,8,659.81,17.17,3.607,3.625,5.282,5.478,23.57,24.37,18.06,18.28,2722.7,2727.3,90,90.72,0.717
157,Grade_C_Heavy,Grade_D_Specialty,9,661.67,17.17,3.6,3.625,5.369,5.478,23.87,24.37,18.08,18.28,2720.3,2727.3,90,90.48,0.48
157,Grade_C_Heavy,Grade_D_Specialty,10,665.37,17.17,3.618,3.625,5.362,5.478,23.41,24.37,18.14,18.28,2729.6,2727.3,90,90.03,0.027
157,Grade_C_Heavy,Grade_D_Specialty,11,667.76,17.17,3.636,3.625,5.356,5.478,24.23,24.37,18.28,18.28,2697.8,2727.3,90,90.49,0.488
157,Grade_C_Heavy,Grade_D_Specialty,12,671.5,17.17,3.63,3.625,5.41,5.478,23.99,24.37,18.15,18.28,2718.1,2727.3,90,90.5,0.503
157,Grade_C_Heavy,Grade_D_Specialty,13,677.17,17.17,3.677,3.625,5.352,5.478,24.29,24.37,18.16,18.28,2732.1,2727.3,90,90.48,0.483
157,Grade_C_Heavy,Grade_D_Specialty,14,680.12,17.17,3.724,3.625,5.411,5.478,24.74,24.37,18.42,18.28,2720.0,2727.3,90,91.65,1.648
157,Grade_C_Heavy,Grade_D_Specialty,15,683.05,17.17,3.692,3.625,5.416,5.478,25.06,24.37,18.38,18.28,2671.7,2727.3,90,91.04,1.042
157,Grade_C_Heavy,Grade_D_Specialty,16,685.9,17.17,3.658,3.625,5.346,5.478,25.16,24.37,18.47,18.28,2654.9,2727.3,90,90.52,0.521
157,Grade_C_Heavy,Grade_D_Specialty,17,691.13,17.17,3.702,3.625,5.356,5.478,25.04,24.37,18.41,18.28,2664.2,2727.3,90,90.47,0.473
